,precision,recall,f1-score,support
0,0.815597387629658,0.5461795729354257,0.6542372881355931,3887.0
1,0.6623277182235835,0.8781725888324873,0.7551287647315582,3940.0
accuracy,0.7133001149865849,0.7133001149865849,0.7133001149865849,0.7133001149865849
macro avg,0.7389625529266208,0.7121760808839566,0.7046830264335757,7827.0
weighted avg,0.7384436253376007,0.7133001149865849,0.705024616331339,7827.0
