,precision,recall,f1-score,support
0,0.8284883720930233,0.5132492925135066,0.6338363780778395,3887.0
1,0.6508580918988743,0.8951776649746193,0.7537130035260178,3940.0
accuracy,0.7055065797879136,0.7055065797879136,0.7055065797879136,0.7055065797879136
macro avg,0.7396732319959488,0.7042134787440629,0.6937746908019287,7827.0
weighted avg,0.7390718262945122,0.7055065797879136,0.6941805590240286,7827.0
