,precision,recall,f1-score,support
0,0.9647490129723633,0.8801131978389504,0.9204897080586573,3887.0
1,0.8911469282877832,0.9682741116751269,0.9281109354093176,3940.0
accuracy,0.9244921425833653,0.9244921425833653,0.9244921425833653,0.9244921425833653
macro avg,0.9279479706300733,0.9241936547570386,0.9243003217339874,7827.0
weighted avg,0.9276987748661609,0.9244921425833653,0.9243261250462133,7827.0
